time_s,distance_m,ax_mps2,ay_mps2,az_mps2,gx_radps,gy_radps,gz_radps,accel_mag,gyro_mag,jerk
69.48,48.636,0.02271,0.00643,9.86461,0.01175,0.001,-0.0032,9.86464,0.01222,1.01698
69.5,48.65,0.02498,0.01205,9.86535,0.00589,0.01141,0.00647,9.86538,0.01437,0.03713
69.52,48.664,0.00625,0.04025,9.88114,0.0088,0.0006,0.00348,9.88123,0.00948,0.79219
69.54,48.678,0.01085,0.02818,9.8588,0.01077,0.00155,0.00228,9.85885,0.01112,-1.11885
69.56,48.692,-0.00868,0.0529,9.85369,0.01147,0.0009,0.00119,9.85383,0.01156,-0.25097
69.58,48.706,0.00516,0.03941,9.85543,0.00936,0.00086,0.00898,9.85551,0.013,0.0837
69.6,48.72,-0.02594,0.04487,9.89269,0.01464,0.00476,0.0047,9.89282,0.01609,1.86595
69.62,48.734,-0.03666,0.04164,9.87021,0.00982,0.00597,0.00688,9.87036,0.01339,-1.12313
69.64,48.748,-0.05858,0.04028,9.86444,0.01362,0.00522,0.00448,9.8647,0.01526,-0.28307
69.66,48.762,-0.06223,0.04112,9.88868,0.00752,0.00695,0.00067,9.88896,0.01026,1.21284
69.68,48.776,-0.04918,0.01174,9.87416,0.00767,0.00205,0.00723,9.87429,0.01074,-0.73358
69.7,48.79,-0.07662,0.03972,9.85898,0.00419,0.01119,0.00505,9.85936,0.01298,-0.7462
69.72,48.804,-0.09646,0.04995,9.85656,0.01071,0.00283,0.01071,9.85715,0.01541,-0.11035
69.74,48.818,-0.0949,0.05156,9.82925,0.00719,0.00179,0.00673,9.82984,0.01001,-1.36571
69.76,48.832,-0.06412,0.03608,9.83278,0.00903,0.00423,0.00673,9.83306,0.01202,0.1608
69.78,48.846,-0.08107,0.0279,9.82565,0.00697,0.00289,0.00405,9.82602,0.00857,-0.35164
69.8,48.86,-0.04965,0.05573,9.82476,0.00827,0.01001,0.01079,9.82504,0.01689,-0.04909
69.82,48.874,-0.02906,0.02558,9.80125,0.00945,0.0015,0.01375,9.80133,0.01675,-1.1856
69.84,48.888,0.02365,0.00422,9.80895,0.007,0.01285,0.00297,9.80898,0.01493,0.38233
69.86,48.902,0.03335,0.06069,9.81326,0.00584,0.00509,0.01632,9.81351,0.01807,0.22646
69.88,48.916,0.0126,0.05097,9.80786,0.01079,0.0029,0.01269,9.808,0.01691,-0.27507
69.9,48.93,0.03159,0.0638,9.83287,0.01454,-0.0026,0.00685,9.83313,0.01628,1.25631
69.92,48.944,0.07867,0.04066,9.81125,0.0061,0.00517,0.01354,9.81165,0.01573,-1.07427
69.94,48.958,0.05983,0.02973,9.81998,0.00937,0.00616,0.01357,9.82021,0.0176,0.42806
69.96,48.972,0.05631,0.04032,9.79782,0.00858,0.01138,0.00752,9.79807,0.01611,-1.10696
69.98,48.986,0.02821,0.04443,9.79594,0.00686,0.00604,0.01145,9.79608,0.01465,-0.09916
70,49,0.06204,0.0164,9.78358,0.00542,0.00479,0.01946,9.78379,0.02076,-0.61479
70.02,49.014,0.05795,0.04919,9.77248,0.00288,0.00455,0.01679,9.77278,0.01763,-0.55049
70.04,49.028,0.00858,0.03697,9.76886,0.00271,0.0104,0.01758,9.76894,0.0206,-0.19201
70.06,49.042,0.01402,0.02036,9.77604,0.00275,0.00313,0.01475,9.77608,0.01533,0.35687
70.08,49.056,-0.00217,0.00091,9.77049,0.00708,0.00328,0.01977,9.77049,0.02126,-0.27934
70.1,49.07,-0.02386,0.02272,9.76901,0.00448,0.00845,0.0202,9.76907,0.02235,-0.07118
70.12,49.084,-0.04577,0.04713,9.79524,0.0041,0.01039,0.01027,9.79546,0.01517,1.31987
70.14,49.098,-0.05686,0.04324,9.77238,0.00224,0.00546,0.00927,9.77264,0.01099,-1.14133
70.16,49.112,-0.06579,0.03321,9.76508,0.0045,0.0082,0.02181,9.76536,0.02373,-0.36373
70.18,49.126,-0.10812,0.0449,9.76983,0.01034,0.00518,0.0096,9.77053,0.01503,0.25839
70.2,49.14,-0.0638,0.03438,9.76207,0.00617,0.00921,0.01138,9.76234,0.01589,-0.40969
70.22,49.154,-0.10495,0.04491,9.78384,0.00808,0.01058,0.01352,9.78451,0.01898,1.10849
70.24,49.168,-0.08181,0.00991,9.77652,0.00493,0.01099,0.00813,9.77687,0.01454,-0.38201
70.26,49.182,-0.08792,0.03404,9.77005,0.00389,0.01473,0.01714,9.77051,0.02293,-0.3179
70.28,49.196,-0.0992,0.03206,9.74739,0.00907,0.00893,0.02164,9.74795,0.02511,-1.12774
70.3,49.21,-0.08852,0.02189,9.73736,0.00285,0.00907,0.01069,9.73778,0.01431,-0.50837
70.32,49.224,-0.08863,0.02211,9.74684,0.00887,0.00094,0.02049,9.74727,0.02234,0.47415
70.34,49.238,-0.09491,0.04865,9.76961,-0.00312,0.0055,0.00592,9.77019,0.00866,1.14601
70.36,49.252,-0.08953,0.0131,9.78978,0.00949,0.00589,0.01246,9.7902,0.01674,1.00055
70.38,49.266,-0.10056,0.0033,9.76174,0.00084,0.00992,0.01227,9.76226,0.01579,-1.39691
70.4,49.28,-0.0994,-0.00304,9.74768,0.00246,0.00865,0.01579,9.74819,0.01817,-0.70353
70.42,49.294,-0.11023,0.0421,9.76001,0.00762,0.00838,0.01859,9.76073,0.02177,0.6269
70.44,49.308,-0.09838,0.01182,9.7292,0.00362,0.00809,0.01033,9.72971,0.01361,-1.55094
70.46,49.322,-0.09147,0.016,9.76905,0.00208,0.00504,0.01378,9.76949,0.01482,1.98911
70.48,49.336,-0.09246,0.00699,9.73609,0.00294,0.00553,0.01418,9.73653,0.0155,-1.64784
70.5,49.35,-0.12438,-0.02174,9.74714,0.00244,0.00992,0.0128,9.74796,0.01638,0.57138
70.52,49.364,-0.07549,0.011,9.75741,-0.0003,0.01093,0.01932,9.7577,0.0222,0.48711
70.54,49.378,-0.06445,0.01933,9.74039,0.00472,0.00814,0.00633,9.74063,0.01134,-0.85393
70.56,49.392,-0.01843,0.00598,9.75002,-0.00449,0.00491,0.01478,9.75004,0.0162,0.47064
70.58,49.406,-0.00954,0.00063,9.74655,0.00323,0.0079,0.00874,9.74656,0.01222,-0.17406
70.6,49.42,0.02128,0.02151,9.7694,0.00634,0.00476,0.01154,9.76944,0.014,1.14434
70.62,49.434,0.04259,0.01582,9.75659,0.00186,0.00548,0.01008,9.7567,0.01163,-0.63719
70.64,49.448,0.05625,-0.00272,9.74638,0.00343,0.00524,0.01625,9.74654,0.01741,-0.50799
70.66,49.462,0.06469,-0.01186,9.74731,0.00077,0.00845,0.01268,9.74753,0.01526,0.04941
70.68,49.476,0.07787,0.0036,9.77857,0.00015,0.01118,0.00955,9.77888,0.0147,1.56761
70.7,49.49,0.04838,0.01046,9.76937,0.00036,0.00845,0.00486,9.7695,0.00976,-0.46922
70.72,49.504,0.05026,0.00152,9.75156,-0.00305,0.0041,0.00863,9.75169,0.01003,-0.89031
70.74,49.518,0.02854,0.00768,9.77377,0.00042,0.00833,0.00925,9.77381,0.01245,1.1062
70.76,49.532,0.02439,-0.00873,9.77892,-0.00109,0.00308,0.01237,9.77895,0.0128,0.25679
70.78,49.546,0.02336,-0.01816,9.78851,-0.00223,-0.00028,0.00409,9.78855,0.00466,0.48013
70.8,49.56,-0.04866,-0.02563,9.79004,-0.00566,0.00494,0.00878,9.79019,0.01155,0.08206
70.82,49.574,-0.04798,0.0003,9.78333,0.00245,0.00471,0.00761,9.78345,0.00928,-0.33725
70.84,49.588,-0.03132,-0.00157,9.78937,-0.00226,0.00137,0.00924,9.78942,0.00962,0.29855
70.86,49.602,-0.07955,0.00572,9.78611,-0.00165,0.00267,0.00896,9.78644,0.00949,-0.14908
70.88,49.616,-0.0317,-0.02814,9.80197,-0.00277,-0.00128,0.00546,9.80206,0.00625,0.7812
70.9,49.63,-0.07044,-0.01453,9.81075,-0.00349,0.00141,0.0113,9.81101,0.01192,0.44739
70.92,49.644,-0.09861,-0.02221,9.81107,-0.00158,-0.00196,0.01039,9.81159,0.01069,0.02922
70.94,49.658,-0.08586,-0.02576,9.81728,0.00014,-0.00826,-0.00172,9.81769,0.00844,0.30472
70.96,49.672,-0.06209,-0.02791,9.84646,-0.00195,0.0037,0.00759,9.84669,0.00867,1.4503
70.98,49.686,-0.04063,-0.03696,9.80077,-0.01035,0.00182,0.00365,9.80092,0.01112,-2.28865
71,49.7,-0.05659,-0.02344,9.82314,-0.00546,-0.00178,0.00488,9.82333,0.00754,1.12059
71.02,49.714,-0.0468,0.01119,9.81546,-0.00426,0.00365,0.00188,9.81557,0.00592,-0.38795
71.04,49.728,-0.0485,-0.02163,9.8594,-0.00603,-0.00001,0.00079,9.85954,0.00608,2.19846
71.06,49.742,-0.03494,-0.03799,9.81891,-0.00625,0.00091,-0.00177,9.81904,0.00655,-2.02509
71.08,49.756,-0.03305,-0.03715,9.87139,-0.01228,-0.00121,-0.0023,9.87152,0.01255,2.62384
71.1,49.77,0.00137,-0.01935,9.86054,-0.00931,0.001,-0.00374,9.86056,0.01008,-0.54793
71.12,49.784,-0.01984,-0.04279,9.8358,-0.00521,0.00408,0.00637,9.83592,0.00918,-1.23222
71.14,49.798,-0.03411,-0.02238,9.82827,-0.00733,-0.00189,0.00087,9.82836,0.00762,-0.37785
71.16,49.812,-0.00469,-0.00617,9.84945,-0.00508,0.00138,0.00419,9.84945,0.00673,1.0546
71.18,49.826,-0.02766,-0.02545,9.82833,-0.00059,-0.00288,0.00091,9.8284,0.00308,-1.05271
71.2,49.84,-0.01467,-0.02027,9.87333,-0.00285,0.0017,-0.01298,9.87336,0.0134,2.24814
71.22,49.854,-0.0172,-0.04444,9.84442,-0.00721,-0.00276,0.00045,9.84453,0.00774,-1.44134
71.24,49.868,0.00394,-0.05153,9.85012,-0.00852,-0.00321,-0.00364,9.85026,0.00981,0.28611
71.26,49.882,0.02143,-0.03194,9.85311,-0.00189,-0.00344,-0.00493,9.85318,0.0063,0.14643
71.28,49.896,0.04613,-0.02533,9.86206,-0.00434,-0.00318,-0.01102,9.8622,0.01226,0.45081
71.3,49.91,0.07067,-0.02643,9.86818,-0.00692,-0.00454,-0.00585,9.86847,0.01014,0.31328
71.32,49.924,0.09182,-0.05347,9.86875,-0.00769,-0.00206,-0.00683,9.86932,0.01049,0.04259
71.34,49.938,0.08275,-0.03649,9.87977,-0.00513,-0.00262,-0.00141,9.88018,0.00594,0.54317
71.36,49.952,0.1479,-0.06019,9.87514,-0.00293,0.00104,0.0046,9.87643,0.00556,-0.18737
71.38,49.966,0.15153,-0.05285,9.85151,-0.00405,-0.00476,-0.01171,9.85282,0.01328,-1.18071
71.4,49.98,0.12519,-0.03323,9.87416,-0.00815,0.00169,-0.00836,9.87501,0.0118,1.10977
71.42,49.994,0.15502,-0.03326,9.87573,-0.0091,-0.00223,-0.01427,9.87701,0.01707,0.09955
71.44,50.008,0.12827,-0.03232,9.85853,-0.00976,-0.00028,-0.01148,9.85942,0.01508,-0.87945
71.46,50.022,0.10574,-0.04041,9.84784,-0.00819,-0.00478,-0.01159,9.84849,0.01498,-0.54631
71.48,50.036,0.10321,-0.03417,9.86144,-0.01101,-0.00629,-0.01125,9.86204,0.01696,0.6776
71.5,50.05,0.08147,-0.02453,9.86655,-0.01012,0.00036,-0.00652,9.86692,0.01204,0.24376
71.52,50.064,0.0434,-0.03936,9.83747,-0.00962,-0.00837,-0.00866,9.83764,0.01541,-1.46378
71.54,50.078,0.03445,-0.02678,9.87155,-0.00623,-0.0055,-0.00606,9.87164,0.01028,1.70005
71.56,50.092,0.05771,-0.03384,9.88531,-0.00946,-0.00414,-0.01344,9.88553,0.01695,0.69459
71.58,50.106,-0.00752,-0.01147,9.86741,-0.00356,-0.00794,-0.00852,9.86742,0.01218,-0.90582
71.6,50.12,-0.00202,-0.01802,9.8512,-0.00472,-0.00771,-0.01167,9.85122,0.01476,-0.81
71.62,50.134,-0.05077,-0.04055,9.8597,-0.00899,-0.00408,-0.01883,9.85991,0.02126,0.43474
71.64,50.148,-0.03534,-0.02772,9.8765,-0.00682,-0.00733,-0.01523,9.8766,0.01822,0.83424
71.66,50.162,-0.03648,-0.03733,9.85298,-0.00526,-0.01266,-0.01749,9.85312,0.02222,-1.17405
71.68,50.176,-0.02027,-0.06278,9.88528,-0.0096,-0.00333,-0.01779,9.8855,0.02049,1.6192
71.7,50.19,0.00443,-0.04621,9.87265,-0.00852,-0.00535,-0.00983,9.87276,0.01406,-0.63706
71.72,50.204,-0.02741,-0.05352,9.84159,-0.01405,-0.00552,-0.01902,9.84178,0.02428,-1.5492
71.74,50.218,0.01785,-0.022,9.84062,-0.00871,-0.00287,-0.00907,9.84066,0.0129,-0.05573
71.76,50.232,-0.00301,-0.02552,9.85262,-0.0102,-0.00866,-0.00513,9.85265,0.01433,0.5996
71.78,50.246,0.03759,-0.04344,9.85325,-0.00647,-0.0012,-0.01505,9.85342,0.01642,0.03841
71.8,50.26,0.01504,-0.0474,9.81003,-0.00843,-0.00549,-0.02151,9.81016,0.02375,-2.16302
71.82,50.274,0.03241,-0.03452,9.82044,-0.0114,-0.00555,-0.01029,9.82056,0.01633,0.51973
71.84,50.288,0.02231,-0.0238,9.82136,-0.00874,-0.01255,-0.01542,9.82141,0.02172,0.04274
71.86,50.302,0.02954,-0.04864,9.82661,-0.01214,-0.008,-0.01286,9.82678,0.01941,0.26838
71.88,50.316,0.02404,-0.01994,9.82925,-0.00837,-0.00916,-0.01305,9.8293,0.01801,0.12594
71.9,50.33,0.03253,0.00212,9.83626,-0.01056,-0.00825,-0.01494,9.83631,0.02007,0.35072
71.92,50.344,0.03709,-0.02461,9.82689,-0.01015,-0.01207,-0.01138,9.82699,0.01945,-0.46602
71.94,50.358,0.04189,-0.02745,9.80761,-0.00698,-0.009,-0.0211,9.80774,0.02397,-0.96252
71.96,50.372,0.037,-0.01752,9.84062,-0.01183,-0.01092,-0.02063,9.84071,0.02617,1.64842
71.98,50.386,0.06368,-0.02446,9.81237,-0.01004,-0.01027,-0.01624,9.81261,0.02168,-1.40498
72,50.4,0.07359,-0.01706,9.8144,-0.01158,-0.00686,-0.02088,9.81469,0.02484,0.10409
72.02,50.414,0.07833,0.0029,9.78224,-0.00314,-0.00641,-0.01397,9.78255,0.01569,-1.60693
72.04,50.428,0.07134,-0.03158,9.75788,-0.01368,-0.00712,-0.02175,9.75819,0.02666,-1.21801
72.06,50.442,0.10372,-0.01764,9.7874,-0.01079,-0.00774,-0.01053,9.78796,0.01695,1.48847
72.08,50.456,0.12204,-0.02533,9.78354,-0.01087,-0.01402,-0.01613,9.78434,0.02397,-0.18132
72.1,50.47,0.11514,-0.02055,9.76057,-0.01227,-0.0021,-0.01609,9.76127,0.02034,-1.15305
72.12,50.484,0.11929,-0.00404,9.74805,-0.00593,-0.00784,-0.01137,9.74878,0.01503,-0.62462
72.14,50.498,0.12976,-0.0281,9.76042,-0.01028,-0.0069,-0.01078,9.76133,0.01642,0.62727
72.16,50.512,0.1216,-0.01515,9.78097,-0.00457,-0.00608,-0.01712,9.78174,0.01874,1.0204
72.18,50.526,0.09243,-0.00101,9.74612,-0.00893,-0.00851,-0.01659,9.74656,0.02068,-1.75861
72.2,50.54,0.05826,-0.03793,9.77382,-0.01278,-0.00196,-0.01751,9.77407,0.02177,1.37531
72.22,50.554,0.07244,-0.01901,9.74947,-0.01137,-0.00522,-0.01243,9.74976,0.01764,-1.21556
72.24,50.568,0.04436,0.00281,9.75986,-0.01237,-0.00922,-0.01254,9.75996,0.01988,0.51033
72.26,50.582,0.00185,-0.00345,9.76249,-0.00721,-0.00725,-0.01733,9.76249,0.02012,0.1262
72.28,50.596,-0.00995,-0.0101,9.75112,-0.00699,-0.00811,-0.0121,9.75113,0.01616,-0.56768
72.3,50.61,-0.06902,-0.01032,9.74272,-0.01214,-0.00751,-0.01316,9.74297,0.01941,-0.40834
72.32,50.624,-0.03416,-0.01392,9.79156,-0.01021,-0.00004,-0.01402,9.79163,0.01734,2.43324
72.34,50.638,-0.08268,0.00191,9.76488,-0.01056,-0.00928,-0.00953,9.76523,0.01698,-1.31991
72.36,50.652,-0.09142,0.00003,9.77013,-0.00369,-0.00898,-0.00911,9.77055,0.01331,0.26601
72.38,50.666,-0.10909,0.00033,9.7663,-0.00966,-0.00863,-0.0074,9.76691,0.01492,-0.18243
72.4,50.68,-0.10286,0.00965,9.74204,-0.00387,-0.01275,-0.01065,9.74258,0.01706,-1.21608
72.42,50.694,-0.05812,-0.02038,9.73711,-0.00837,-0.00656,-0.00822,9.73731,0.01344,-0.26379
72.44,50.708,-0.09543,-0.00981,9.7301,-0.00453,-0.00918,-0.01205,9.73057,0.01582,-0.33672
72.46,50.722,-0.06571,0.00879,9.75372,-0.00566,-0.006,-0.01149,9.75395,0.01414,1.16859
72.48,50.736,-0.04706,-0.01407,9.76824,-0.00651,-0.00412,-0.01047,9.76837,0.013,0.7211
72.5,50.75,-0.01681,0.01673,9.75468,-0.01066,-0.0069,-0.00595,9.75471,0.01402,-0.68305
72.52,50.764,-0.01442,-0.01,9.73535,-0.00704,-0.00757,-0.0011,9.73536,0.0104,-0.96729
72.54,50.778,-0.02002,0.00579,9.75348,-0.00352,-0.00813,-0.00672,9.7535,0.01112,0.90717
72.56,50.792,0.00772,0.00708,9.77464,-0.00875,-0.00336,-0.01266,9.77465,0.01575,1.05719
72.58,50.806,0.00092,0.0192,9.74472,-0.00626,-0.00648,-0.00374,9.74474,0.00975,-1.49538
72.6,50.82,-0.00377,0.02962,9.76727,-0.00665,-0.00757,-0.00851,9.76732,0.01319,1.12889
72.62,50.834,-0.01468,0.00133,9.74267,-0.00909,-0.00409,-0.0057,9.74268,0.01148,-1.23203
72.64,50.848,-0.00747,0.00738,9.74494,-0.00905,-0.00672,-0.00156,9.74495,0.01138,0.11333
72.66,50.862,-0.02788,0.0397,9.77835,-0.00427,0.00053,-0.00243,9.77847,0.00494,1.67635
72.68,50.876,-0.01326,0.02948,9.74029,-0.004,-0.00923,-0.00233,9.74035,0.01032,-1.90617
72.7,50.89,-0.01159,0.03264,9.73845,0.00086,-0.0089,0.00361,9.73851,0.00964,-0.09205
72.72,50.904,0.00425,-0.00753,9.77221,-0.01188,-0.00045,-0.00529,9.77222,0.01301,1.68542
72.74,50.918,0.0008,0.02121,9.7561,-0.00147,-0.00493,-0.00165,9.75612,0.0054,-0.80457
72.76,50.932,0.01461,-0.00676,9.80557,-0.00441,-0.0027,0.00302,9.80558,0.00599,2.47299
72.78,50.946,0.01077,0.03746,9.79074,-0.00882,-0.00518,0.0002,9.79082,0.01023,-0.73842
72.8,50.96,0.03556,0.02092,9.80097,-0.01489,-0.00745,0.00109,9.80106,0.01669,0.51206
72.82,50.974,0.04964,0.03161,9.76657,-0.00278,0.00139,-0.00654,9.76675,0.00724,-1.7154
72.84,50.988,0.05001,0.03429,9.78229,-0.00656,-0.00355,0.00182,9.78248,0.00767,0.78662
72.86,51.002,0.05137,0.01669,9.78792,-0.00068,0.00184,0.00958,9.78807,0.00978,0.27927
72.88,51.016,0.01891,0.03129,9.79534,-0.00596,-0.00133,0.00622,9.79541,0.00872,0.36721
72.9,51.03,0.04504,0.0208,9.78271,-0.00406,-0.00479,-0.00388,9.78283,0.00738,-0.62883
72.92,51.044,0.02793,0.03584,9.79218,0.00148,-0.00409,0.00596,9.79229,0.00737,0.47259
72.94,51.058,-0.01018,0.00864,9.81864,-0.00306,-0.00367,0.00554,9.81865,0.00732,1.31809
72.96,51.072,-0.03307,0.05674,9.81482,-0.00402,-0.0023,0.00662,9.81504,0.00808,-0.18057
72.98,51.086,-0.03421,0.04219,9.81291,-0.00876,-0.00228,0.00976,9.81306,0.01331,-0.09899
73,51.1,-0.08563,0.03098,9.79865,-0.00909,0.00116,0.0067,9.79907,0.01135,-0.69929
73.02,51.114,-0.10112,0.01986,9.85636,-0.00269,0.00061,0.00073,9.8569,0.00286,2.89154
73.04,51.128,-0.15068,0.01083,9.81628,-0.00191,0.00021,-0.00026,9.81744,0.00194,-1.97319
73.06,51.142,-0.15255,0.02026,9.83628,-0.00281,0.00019,0.01049,9.83748,0.01086,1.00209
73.08,51.156,-0.12919,0.04825,9.84456,-0.00767,-0.00045,0.004,9.84553,0.00867,0.40239
73.1,51.17,-0.15351,0.02642,9.84148,-0.00195,0.00256,0.01461,9.84271,0.01496,-0.14095
73.12,51.184,-0.13878,0.07412,9.81038,-0.00573,-0.00012,0.00504,9.81164,0.00763,-1.55334
73.14,51.198,-0.15556,0.04419,9.84627,-0.00459,0.00534,0.01767,9.8476,0.01902,1.79803
73.16,51.212,-0.13476,0.03909,9.83488,0.00547,0.00346,0.00664,9.83588,0.00927,-0.58599
73.18,51.226,-0.11919,0.03064,9.88638,-0.00316,0.00649,0.01283,9.88714,0.01472,2.563
73.2,51.24,-0.12967,0.03688,9.85588,0.00003,-0.00165,0.0164,9.8568,0.01649,-1.5172
73.22,51.254,-0.07356,0.05077,9.8452,-0.00143,0.00426,0.01221,9.8456,0.01301,-0.55983
73.24,51.268,-0.03866,0.04694,9.83758,0.00428,0.00298,0.01535,9.83777,0.01622,-0.39156
73.26,51.282,-0.03946,0.04147,9.86543,-0.00076,0.00322,0.01336,9.8656,0.01377,1.39126
73.28,51.296,-0.04357,0.02025,9.8924,-0.00045,0.00229,0.01383,9.89252,0.01402,1.34597
73.3,51.31,0.00064,0.02361,9.86476,-0.00017,-0.00049,0.01395,9.86479,0.01396,-1.38618
73.32,51.324,-0.00551,0.03069,9.83492,0.00289,0.00821,0.01312,9.83497,0.01574,-1.4913
73.34,51.338,0.0019,0.04421,9.8762,-0.0025,0.00551,0.01147,9.8763,0.01297,2.06661
73.36,51.352,-0.0506,0.04555,9.82256,0.00109,0.00871,0.01053,9.8228,0.01371,-2.67503
73.38,51.366,0.0222,0.05149,9.86328,-0.00128,0.00242,0.01998,9.86344,0.02016,2.03234
73.4,51.38,-0.0008,0.01037,9.83841,0.00293,0.00777,0.00504,9.83842,0.00972,-1.25128
73.42,51.394,-0.00864,0.0106,9.87535,0.00089,0.0108,0.01743,9.87536,0.02052,1.84729
73.44,51.408,-0.00952,0.03212,9.87393,-0.00007,0.00532,0.01705,9.87399,0.01786,-0.06872
73.46,51.422,0.0069,0.04804,9.86798,0.00424,0.00858,0.02011,9.8681,0.02227,-0.29457
73.48,51.436,0.01685,0.06752,9.88767,0.00151,0.00915,0.01263,9.88791,0.01567,0.9907
73.5,51.45,0.03941,0.02672,9.9027,0.00618,0.01059,0.01466,9.90282,0.01911,0.74526
73.52,51.464,0.02979,0.02717,9.86982,0.00035,0.00491,0.0163,9.86991,0.01702,-1.6456
73.54,51.478,0.0103,0.02529,9.84491,0.00289,0.0103,0.01699,9.84495,0.02008,-1.24769
73.56,51.492,0.05301,0.04094,9.86824,-0.00216,0.00386,0.01517,9.86846,0.01581,1.17561
73.58,51.506,0.04421,0.02231,9.87267,0.00118,0.01082,0.01321,9.8728,0.01711,0.21654
73.6,51.52,0.07243,0.02437,9.88765,0.00353,0.00729,0.02508,9.88795,0.02635,0.75754
73.62,51.534,0.01786,0.04808,9.86858,0.00855,0.00695,0.00733,9.86872,0.01324,-0.9615
73.64,51.548,0.01045,0.04603,9.88261,0.00089,-0.00015,0.02262,9.88273,0.02264,0.70052
73.66,51.562,0.03676,0.02613,9.82804,0.00517,0.00863,0.01236,9.82815,0.01593,-2.72907
73.68,51.576,-0.00297,0.03481,9.84453,0.00074,0.00806,0.01237,9.84459,0.01479,0.82227
73.7,51.59,-0.03743,0.02863,9.84425,0.00324,0.00591,0.01512,9.84436,0.01656,-0.01136
73.72,51.604,-0.05467,0.036,9.83663,0.00703,0.00704,0.01229,9.83685,0.01581,-0.37559
73.74,51.618,-0.03327,0.02707,9.86688,0.00377,0.00518,0.0163,9.86698,0.01751,1.50629
73.76,51.632,-0.08025,0.03698,9.8542,0.00474,0.00757,0.01417,9.8546,0.01675,-0.61904
73.78,51.646,-0.07678,0.03492,9.85682,0.00567,0.00792,0.01088,9.85718,0.0146,0.12904
73.8,51.66,-0.11394,0.01443,9.86474,0.0085,0.00977,0.01085,9.86541,0.01689,0.41155
73.82,51.674,-0.08936,0.02705,9.85876,0.00234,0.00866,0.01065,9.8592,0.01392,-0.31054
73.84,51.688,-0.09537,0.03181,9.81811,0.00747,0.00547,0.00951,9.81863,0.01327,-2.02855
73.86,51.702,-0.09142,0.0449,9.83074,0.00956,0.00472,0.0097,9.83127,0.01442,0.63215
73.88,51.716,-0.08172,0.01984,9.8076,0.00498,0.00547,0.01637,9.80797,0.01796,-1.16523
73.9,51.73,-0.03392,0.01044,9.84395,0.00546,0.00423,0.01277,9.84401,0.01452,1.80235
73.92,51.744,-0.03472,0.01544,9.83986,0.00799,0.00841,0.01574,9.83993,0.01956,-0.20409
73.94,51.758,0.00504,0.01829,9.82853,0.0054,0.01096,0.01512,9.82855,0.01944,-0.56899
73.96,51.772,-0.02292,0.01134,9.82275,0.00948,0.01009,0.01361,9.82279,0.01942,-0.28812
73.98,51.786,0.03787,0.02034,9.8311,0.00517,0.00322,0.0135,9.8312,0.01481,0.42045
74,51.8,0.06123,-0.00694,9.78866,0.00797,0.00494,0.01035,9.78885,0.01396,-2.11712
74.02,51.814,0.07135,0.00115,9.78856,0.00439,0.00844,0.00645,9.78882,0.01149,-0.00163
74.04,51.828,0.10492,-0.00019,9.81413,0.0072,0.01183,0.00089,9.81469,0.01388,1.29336
74.06,51.842,0.10816,0.00587,9.82725,0.00601,0.01138,0.00629,9.82785,0.01433,0.65804
74.08,51.856,0.08817,0.01456,9.8019,0.01051,0.00287,0.01282,9.80231,0.01682,-1.27713
74.1,51.87,0.08393,-0.00138,9.81234,0.01014,0.00892,0.00317,9.8127,0.01387,0.51978
74.12,51.884,0.10237,-0.00185,9.77895,0.01478,0.00378,0.00241,9.77949,0.01544,-1.66073
74.14,51.898,0.08292,0.00583,9.78919,0.00873,0.00643,0.00442,9.78955,0.0117,0.50296
74.16,51.912,0.07801,0.00868,9.75019,0.00545,0.00377,0.00608,9.75051,0.00899,-1.95207
74.18,51.926,0.09196,0.00274,9.78787,0.00957,0.01086,0.005,9.7883,0.01531,1.88984
74.2,51.94,0.08146,0.01904,9.74945,0.01188,0.00587,0.00589,9.74981,0.01451,-1.92455
74.22,51.954,0.08604,0.01874,9.77362,0.00608,0.00843,0.00237,9.77402,0.01066,1.21042
74.24,51.968,0.07183,-0.01647,9.7511,0.00509,0.0092,-0.00454,9.75138,0.01145,-1.13197
74.26,51.982,0.08674,0.02307,9.75394,0.01081,0.00707,0.00677,9.75436,0.01458,0.14878
74.28,51.996,0.07297,-0.00477,9.76578,0.00831,0.00231,0.00288,9.76606,0.00909,0.585
74.3,52.01,0.05897,-0.00611,9.77189,0.011,0.00863,0.00698,9.77207,0.01563,0.30048
74.32,52.024,0.06877,-0.00523,9.75657,0.01305,0.01285,0.00586,9.75682,0.01922,-0.76239
74.34,52.038,0.0734,-0.02231,9.73589,0.00719,-0.00087,-0.00136,9.7362,0.00737,-1.03116
74.36,52.052,0.05729,-0.00653,9.76053,0.00599,0.00468,-0.00021,9.7607,0.0076,1.22546
74.38,52.066,0.05357,-0.01554,9.75235,0.00888,0.00314,0.00199,9.7525,0.00962,-0.40998
74.4,52.08,0.0259,-0.02874,9.77215,0.00631,0.00843,-0.00171,9.77223,0.01067,0.98603
74.42,52.094,0.0474,-0.03508,9.74911,0.00928,0.00437,0.00321,9.74929,0.01075,-1.14688
74.44,52.108,0.02914,-0.01306,9.77163,0.00851,0.00629,0.00274,9.77168,0.01093,1.11976
74.46,52.122,0.00176,-0.01058,9.76479,0.0126,0.00507,-0.00243,9.7648,0.0138,-0.34432
